,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.0323880513509116,2.0213406880696616,0.01104736328125,37.63080525495477,0.00017255169223062694,only_arm_noupsampling,hypernet
1,kodim02,0.9555768966674805,0.9445295333862305,0.01104736328125,37.91641660430831,0.000161569012561813,only_arm_noupsampling,hypernet
2,kodim03,0.7001412709554036,0.6877104441324869,0.012430826822916666,39.27591431235628,0.00011814305617008358,only_arm_noupsampling,hypernet
3,kodim04,1.0713163216908774,1.0588854948679607,0.012430826822916666,37.962665436097126,0.00015985756181180477,only_arm_noupsampling,hypernet
4,kodim05,2.0398521423339844,2.0288047790527344,0.01104736328125,37.42739516924925,0.0001808257366064936,only_arm_noupsampling,hypernet
5,kodim06,1.5414446194966636,1.5290137926737468,0.012430826822916666,38.00017035675785,0.00015848300245124847,only_arm_noupsampling,hypernet
6,kodim07,0.951740582784017,0.9202260971069336,0.031514485677083336,38.77981382739903,0.00013243973080534488,all_upsampling,hypernet
7,kodim08,2.1709861755371094,2.158555348714193,0.012430826822916666,37.15589273340863,0.000192491032066755,only_arm_noupsampling,hypernet
8,kodim09,0.7575120131174723,0.7464646498362223,0.01104736328125,38.77895879789039,0.0001324658078374341,only_arm_noupsampling,hypernet
9,kodim10,0.8361976941426595,0.8081825574239095,0.02801513671875,38.3670196056552,0.00014564572484232485,all_upsampling,hypernet
10,kodim11,1.399099349975586,1.388051986694336,0.01104736328125,37.875478517431524,0.0001630992192076519,only_arm_noupsampling,hypernet
11,kodim12,0.8260838985443115,0.8150365352630615,0.01104736328125,38.51919468059844,0.00014063072740100324,only_arm_noupsampling,hypernet
12,kodim13,2.746562321980794,2.7341314951578775,0.012430826822916666,37.11112054790189,0.00019448572129476815,only_arm_noupsampling,hypernet
13,kodim14,1.731276035308838,1.720228672027588,0.01104736328125,37.4168022494504,0.0001812673290260136,only_arm_noupsampling,hypernet
14,kodim15,1.0071979363759358,0.9947671095530192,0.012430826822916666,38.57319614674795,0.00013889290858060122,only_arm_noupsampling,hypernet
15,kodim16,1.084704081217448,1.054796854654948,0.0299072265625,38.75973460496516,0.00013305347238201648,all_upsampling,hypernet
16,kodim17,0.9797795613606771,0.9687321980794271,0.01104736328125,38.35510715246807,0.00014604577154386789,only_arm_noupsampling,hypernet
17,kodim18,1.7897590001424155,1.7773281733194988,0.012430826822916666,37.21285008452136,0.00018998300947714597,only_arm_noupsampling,hypernet
18,kodim19,1.261019786198934,1.2485889593760173,0.012430826822916666,37.95592300557307,0.00016010593390092254,only_arm_noupsampling,hypernet
19,kodim20,0.8651038805643717,0.8526730537414551,0.012430826822916666,39.386597970919894,0.00011517012171680108,only_arm_noupsampling,hypernet
20,kodim21,1.337067206700643,1.3246363798777263,0.012430826822916666,38.245899460461004,0.0001497648045187816,only_arm_noupsampling,hypernet
21,kodim22,1.4374883969624836,1.4264410336812336,0.01104736328125,37.38175451045583,0.00018273608293384314,only_arm_noupsampling,hypernet
22,kodim23,0.6132440567016602,0.6008132298787435,0.012430826822916666,39.40633307363295,0.00011464795534266159,only_arm_noupsampling,hypernet
23,kodim24,1.7400630315144858,1.7082993189493816,0.031763712565104164,37.26805604125754,0.00018758329679258168,all_upsampling,hypernet
